/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime King.txt	17108	King	had a successful early career as	a fashion model	0	1	1	7	7	10	0.973538948635095	King had a successful early career as a fashion model , and by age fifteen she had been featured in the fashion magazines Vogue , Mademoiselle , Allure , and Seventeen .	NNP VBD DT JJ JJ NN IN DT NN NN , CC IN NN CD PRP VBD VBN VBN IN DT NN NNS VBP , NNP , NNP , CC CD .	B-NP B-VP B-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP O O B-PP B-NP I-NP B-NP B-VP I-VP I-VP B-PP B-NP I-NP I-NP B-VP O B-NP O B-NP O O B-NP O	king	have career as	a fashion model
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime King.txt	17108	she	had been featured in	the fashion magazines	15	16	16	20	20	23	0.01859097106465145	King had a successful early career as a fashion model , and by age fifteen she had been featured in the fashion magazines Vogue , Mademoiselle , Allure , and Seventeen .	NNP VBD DT JJ JJ NN IN DT NN NN , CC IN NN CD PRP VBD VBN VBN IN DT NN NNS VBP , NNP , NNP , CC CD .	B-NP B-VP B-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP O O B-PP B-NP I-NP B-NP B-VP I-VP I-VP B-PP B-NP I-NP I-NP B-VP O B-NP O B-NP O O B-NP O	she	feature in	the fashion magazines
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime King.txt	17109	King	had graced the pages of	Glamour	3	4	4	9	9	10	0.9297762896930029	At sixteen , King had graced the pages of Glamour and Harper 's Bazaar .	IN CD , NNP VBD VBN DT NNS IN NNP CC NNP POS NNP .	B-PP B-NP O B-NP B-VP I-VP B-NP I-NP I-NP I-NP O B-NP I-NP I-NP O	king	grace page of	glamour
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime King.txt	17110	She	was featured in	the cover story of the New York Times Magazine	0	1	1	4	4	13	0.22029047328906184	She was featured in the cover story of the New York Times Magazine published on February 4 , 1996 and had walked the runway for Chanel and Christian Dior .	PRP VBD VBN IN DT NN NN IN DT NNP NNP NNP NNP VBD IN NNP CD , CD CC VBD VBN DT NN IN NNP CC NNP NNP .	B-NP B-VP I-VP B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP B-VP B-PP B-NP I-NP I-NP I-NP O B-VP I-VP B-NP I-NP B-PP B-NP O B-NP I-NP O	she	feature in	the cover story of the new york times magazine
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime King.txt	17110	the cover story of the New York Times Magazine	published on	February 4 , 1996	4	13	13	15	15	19	0.9994661605641814	She was featured in the cover story of the New York Times Magazine published on February 4 , 1996 and had walked the runway for Chanel and Christian Dior .	PRP VBD VBN IN DT NN NN IN DT NNP NNP NNP NNP VBD IN NNP CD , CD CC VBD VBN DT NN IN NNP CC NNP NNP .	B-NP B-VP I-VP B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP B-VP B-PP B-NP I-NP I-NP I-NP O B-VP I-VP B-NP I-NP B-PP B-NP O B-NP I-NP O	the cover story of the new york times magazine	publish on	february # , #
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime King.txt	17110	the cover story of the New York Times Magazine	had walked the runway for	Chanel	4	13	20	25	25	26	0.9904738174046639	She was featured in the cover story of the New York Times Magazine published on February 4 , 1996 and had walked the runway for Chanel and Christian Dior .	PRP VBD VBN IN DT NN NN IN DT NNP NNP NNP NNP VBD IN NNP CD , CD CC VBD VBN DT NN IN NNP CC NNP NNP .	B-NP B-VP I-VP B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP B-VP B-PP B-NP I-NP I-NP I-NP O B-VP I-VP B-NP I-NP B-PP B-NP O B-NP I-NP O	the cover story of the new york times magazine	walk runway for	chanel
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime King.txt	17111	fellow model	turned	actress Rebecca Romijn	16	18	18	19	19	22	0.8863588608608488	In 1998 , she began co-hosting MTV 's fashion series , House of Style , with fellow model turned actress Rebecca Romijn .	IN CD , PRP VBD VBG NNP POS NN NN , NNP IN NNP , IN NN NN VBD NN NN NNP .	B-PP B-NP O B-NP B-VP I-VP B-NP I-NP I-NP I-NP O B-NP I-NP I-NP O B-PP B-NP I-NP B-VP B-NP I-NP I-NP O	fellow model	turn	actress rebecca romijn
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime King.txt	17112	I	thought	she	11	12	17	18	18	19	4.670964108978241E-4	Despite her success , King noted that she "rememberthe times where I was so alone " and thought she was "never gonna be able to be a kid . "	IN PRP$ NN , NNP VBD IN PRP VBZ NNS WRB PRP VBD RB RB '' CC VBD PRP VBD RB VBN VB JJ TO VB DT NN . ''	B-PP B-NP I-NP O B-NP B-VP B-SBAR B-NP B-VP B-NP B-ADVP B-NP B-VP B-ADVP B-ADJP O O B-VP B-NP B-VP I-VP I-VP I-VP B-ADJP B-VP I-VP B-NP I-NP O O	i	think	she
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime King.txt	17113	Eva Mendes	was chosen as	a spokesmodel	14	16	16	19	19	21	0.9081536349858473	In 2004 , King , along with Halle Berry , Julianne Moore , and Eva Mendes was chosen as a spokesmodel for a high profile ad campaign for Revlon .	IN CD , NNP , IN IN NNP NNP , NNP NNP , CC NNP NNP VBD VBN IN DT NN IN DT JJ NN NN NN IN NNP .	B-PP B-NP O B-NP O B-PP B-PP B-NP I-NP O B-NP I-NP O O B-NP I-NP B-VP I-VP B-PP B-NP I-NP B-PP B-NP I-NP I-NP I-NP I-NP B-PP B-NP O	eva mendes	choose as	a spokesmodel
/Users/nidhikulkarni/Desktop/knowitall-reverb-core-3138a80/scripts/../../wikipedia/dir300/wiki_Jaime King.txt	17114	The advertisements	were featured in	print , television , theatrical , outdoor and Internet venues	0	2	2	5	5	15	0.9807000887404874	The advertisements were featured in print , television , theatrical , outdoor and Internet venues , banking on their spokeswomen 's " collective star power " to sell the cosmetics products .	DT NNS VBD VBN IN NN , NN , JJ , JJ CC NNP NNS , VBG IN PRP$ NNS POS `` JJ NN NN '' TO VB DT NNS NNS .	B-NP I-NP B-VP I-VP B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP I-NP O B-VP B-PP B-NP I-NP I-NP I-NP I-NP I-NP I-NP O B-VP I-VP B-NP I-NP I-NP O	the advertisements	feature in	print , television , theatrical , outdoor and internet venues
